Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
15.631,0.823,1.675,11590.114,722.76,0.268,0.27,24,11868.266,169,488,474101,week24_J10_cluster_1
20.502,0.816,1.328,11787.603,1070.755,0.753,1.905,24,11868.266,169,488,474101,week24_J10_cluster_1
18.277,0.823,1.524,11646.647,767.476,0.243,2.064,24,11868.266,169,488,474101,week24_J10_cluster_1
31.522,0.807,1.609,11770.657,662.531,0.338,1.988,24,11868.266,169,488,474101,week24_J10_cluster_1
27.278,0.761,1.817,11589.345,742.971,-0.133,-0.248,24,11868.266,169,488,474101,week24_J10_cluster_1
17.233,0.782,1.354,11566.733,1027.906,0.866,2.966,24,11868.266,169,488,474101,week24_J10_cluster_1
12.882,0.778,1.967,11518.717,857.961,0.027,0.542,24,11868.266,169,488,474101,week24_J10_cluster_1
31.59,0.851,1.433,11722.477,820.894,0.28,2.104,24,11868.266,169,488,474101,week24_J10_cluster_1
27.572,0.868,1.378,11631.767,762.423,0.632,4.475,24,11868.266,169,488,474101,week24_J10_cluster_1
28.013,0.845,1.472,11771.198,764.43,-0.644,1.352,24,11868.266,169,488,474101,week24_J10_cluster_1
26.034,0.787,1.798,11662.948,909.682,-0.198,1.541,24,11868.266,169,488,474101,week24_J10_cluster_1
26.538,0.809,1.698,11777.493,749.568,-0.057,1.039,24,11868.266,169,488,474101,week24_J10_cluster_1
28.307,0.789,1.621,11801.113,701.189,-1.042,2.419,24,11868.266,169,488,474101,week24_J10_cluster_1
18.208,0.744,1.962,11540.239,665.826,-0.489,0.024,24,11868.266,169,488,474101,week24_J10_cluster_1
27.19,0.762,1.593,11792.278,739.224,0.114,1.516,24,11868.266,169,488,474101,week24_J10_cluster_1
29.336,0.766,1.643,11574.17,798.42,-0.155,1.387,24,11868.266,169,488,474101,week24_J10_cluster_1
21.438,0.763,1.883,11690.768,905.202,0.058,0.329,24,11868.266,169,488,474101,week24_J10_cluster_1
22.187,0.815,1.642,11645.66,744.635,-0.526,0.698,24,11868.266,169,488,474101,week24_J10_cluster_1
25.157,0.795,1.68,11489.027,891.432,-0.414,1.027,24,11868.266,169,488,474101,week24_J10_cluster_1
31.022,0.771,1.536,11699.574,784.669,0.327,3.635,24,11868.266,169,488,474101,week24_J10_cluster_1
12.662,0.803,1.764,11689.094,676.701,-0.405,0.442,24,11868.266,169,488,474101,week24_J10_cluster_1
25.019,0.803,1.651,11768.209,945.509,0.512,1.968,24,11868.266,169,488,474101,week24_J10_cluster_1
28.895,0.814,1.387,11750.511,944.398,1.248,3.92,24,11868.266,169,488,474101,week24_J10_cluster_1
23.03,0.87,1.439,11659.245,765.979,0.164,1.035,24,11868.266,169,488,474101,week24_J10_cluster_1
34.756,0.843,1.467,11771.3,868.364,-0.298,0.137,24,11868.266,169,488,474101,week24_J10_cluster_1
7.37,0.801,1.325,11747.529,1318.739,1.112,1.72,24,11868.266,169,488,474101,week24_J10_cluster_1
24.799,0.803,1.784,11680.951,833.976,-0.43,1.44,24,11868.266,169,488,474101,week24_J10_cluster_1
26.431,0.787,1.79,11775.387,834.707,0.383,0.984,24,11868.266,169,488,474101,week24_J10_cluster_1
29.376,0.812,1.485,11787.16,751.234,0.048,0.928,24,11868.266,169,488,474101,week24_J10_cluster_1
31.115,0.801,1.255,11766.514,784.182,0.246,1.413,24,11868.266,169,488,474101,week24_J10_cluster_1
17.135,0.721,2.169,11818.639,774.987,-0.037,0.768,24,11868.266,169,488,474101,week24_J10_cluster_1
28.479,0.797,1.631,11726.604,917.733,-0.222,0.895,24,11868.266,169,488,474101,week24_J10_cluster_1
26.132,0.79,1.762,11815.538,867.896,-0.125,0.958,24,11868.266,169,488,474101,week24_J10_cluster_1
27.533,0.792,1.409,11952.929,782.931,0.63,2.818,24,11868.266,169,488,474101,week24_J10_cluster_1
29.812,0.818,1.571,11758.904,696.78,0.214,0.548,24,11868.266,169,488,474101,week24_J10_cluster_1
28.376,0.787,1.528,11920.371,784.005,0.09,0.424,24,11868.266,169,488,474101,week24_J10_cluster_1
6.654,0.866,1.308,11506.795,1018.493,-0.135,-0.236,24,11868.266,169,488,474101,week24_J10_cluster_1
27.724,0.79,1.793,11818.466,744.474,-0.378,1.039,24,11868.266,169,488,474101,week24_J10_cluster_1
31.899,0.725,1.858,11782.695,850.089,-0.454,1.311,24,11868.266,169,488,474101,week24_J10_cluster_1
15.994,0.737,2.157,11632.409,1157.331,0.063,-0.411,24,11868.266,169,488,474101,week24_J10_cluster_1
25.813,0.73,2.121,11720.841,773.806,-0.654,1.733,24,11868.266,169,488,474101,week24_J10_cluster_1
29.474,0.786,1.492,12021.152,871.484,-0.396,1.886,24,11868.266,169,488,474101,week24_J10_cluster_1
29.278,0.786,1.743,11813.233,744.64,-0.307,0.435,24,11868.266,169,488,474101,week24_J10_cluster_1
23.976,0.789,1.82,11863.274,744.21,-0.239,1.132,24,11868.266,169,488,474101,week24_J10_cluster_1
28.763,0.818,1.665,11843.036,706.06,0.144,0.939,24,11868.266,169,488,474101,week24_J10_cluster_1
24.304,0.847,1.497,12008.432,896.925,-0.773,1.994,24,11868.266,169,488,474101,week24_J10_cluster_1
