Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
21.741,0.848,1.268,11839.018,665.791,0.138,0.491
17.473,0.82,1.644,11584.552,624.846,-0.252,-0.007
38.509,0.725,1.704,12023.517,629.226,0.493,3.693
24.902,0.816,1.418,11841.689,647.15,0.251,1.119
12.691,0.768,1.666,11818.464,789.222,0.624,3.328
24.691,0.732,1.568,11797.196,897.158,-0.902,1.697
14.524,0.77,1.678,11921.656,578.048,0.113,1.092
33.359,0.868,1.311,11767.014,608.947,0.049,2.258
16.944,0.722,1.468,11961.113,887.878,-0.351,0.854
23.633,0.87,1.099,12024.82,759.715,0.967,4.315
19.757,0.803,1.783,11939.983,505.381,-0.403,0.358
13.965,0.738,2.104,11793.675,751.35,-0.711,4.061
30.267,0.838,1.49,11686.35,643.491,-0.331,1.158
31.973,0.754,1.618,11800.909,750.884,-0.761,1.913
24.402,0.788,1.813,11738.65,770.918,0.004,1.187
28.67,0.782,1.698,11795.574,515.52,0.146,0.369
21.795,0.797,1.456,11925.803,995.641,-0.084,1.356
29.826,0.735,1.879,11903.26,668.421,0.181,2.532
31.355,0.832,1.199,12107.1,739.019,1.389,5.109
19.747,0.793,1.858,11712.382,679.256,-0.267,2.1
31.35,0.718,1.777,11900.294,665.074,-1.147,4.23
27.073,0.803,1.742,11772.023,584.024,-0.612,5.277
34.917,0.83,1.444,11821.43,607.788,-0.27,2.669
23.961,0.745,1.514,11928.497,793.237,1.708,7.018
27.675,0.85,1.578,12092.97,490.534,0.092,0.711
22.226,0.801,1.639,11752.023,624.575,-0.19,1.168
11.383,0.763,1.831,11787.312,791.265,0.048,0.713
24.118,0.793,1.66,12019.567,728.478,0.172,2.218
15.523,0.805,1.706,11744.509,541.148,-0.139,1.905
32.967,0.784,1.702,12023.8,651.462,0.078,2.75
17.655,0.81,1.743,12095.696,656.86,-0.361,1.582
27.288,0.789,1.613,12083.848,581.662,0.456,1.728
26.244,0.836,1.466,12072.452,669.286,1.007,5.898
27.024,0.738,1.744,11882.291,560.312,-0.422,2.481
25.691,0.647,1.175,11843.341,530.865,-0.021,0.229
11.706,0.81,1.672,11750.818,643.505,0.164,0.213
26.391,0.807,1.719,12095.247,587.778,0.447,1.516
20.36,0.795,1.792,12052.882,645.793,0.066,2.103
21.683,0.684,2.13,11853.964,568.792,0.088,0.211
17.684,0.757,1.928,12099.093,590.578,-0.424,0.784
6.277,0.864,1.283,11774.012,553.734,-0.539,0.14
30.008,0.738,2.102,12025.632,557.589,-0.063,2.69
