Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
15.66,0.831,1.58,11316.416,712.744,0.388,3.237
18.277,0.765,1.74,11306.319,1096.379,1.051,5.234
16.616,0.837,1.544,11369.574,596.848,-0.34,0.554
22.971,0.739,2.053,11393.897,642.198,-0.097,1.112
22.511,0.747,1.953,11364.626,541.859,0.14,0.621
26.132,0.814,1.632,11293.312,810.351,-0.404,1.079
24.196,0.86,1.493,11332.845,710.705,0.382,1.246
29.875,0.785,1.807,11367.795,787.261,-0.654,1.014
27.318,0.802,1.388,11395.115,784.643,0.413,5.135
25.456,0.801,1.604,11363.226,697.453,0.413,3.104
9.996,0.753,1.602,11266.552,809.146,0.31,0.094
16.562,0.75,1.892,11308.168,704.821,0.003,0.814
22.378,0.85,1.535,11383.54,721.412,0.155,2.581
42.463,0.876,1.226,11353.463,760.893,-0.552,2.824
12.314,0.759,2.034,11243.435,669.067,0.106,0.63
26.823,0.85,1.578,11409.9,655.315,-0.437,2.415
37.191,0.75,1.557,11427.888,784.164,-0.492,1.704
29.307,0.86,1.387,11370.161,648.882,0.008,0.821
16.949,0.837,1.608,11368.775,681.077,0.159,0.983
17.753,0.739,1.902,11257.574,849.011,0.326,1.733
28.827,0.752,2.073,11401.291,627.215,0.072,0.428
23.726,0.734,1.849,11385.762,606.396,0.128,2.773
27.229,0.759,1.783,11347.537,534.212,-0.545,0.471
28.812,0.791,1.774,11324.359,758.691,-0.957,2.431
23.603,0.839,1.413,11327.24,625.418,-0.026,1.356
6.958,0.813,1.503,11081.111,1317.044,-0.601,0.741
25.313,0.799,1.455,11282.756,861.327,-0.56,0.901
17.028,0.78,1.793,11319.743,669.628,0.234,0.707
33.815,0.789,1.379,11367.303,790.577,-0.536,1.099
27.283,0.794,1.669,11302.875,720.74,-0.399,1.677
25.005,0.787,1.683,11311.467,691.241,-0.425,2.513
17.439,0.838,1.584,11307.901,606.965,0.443,0.33
14.774,0.875,1.271,11381.768,855.273,0.205,0.676
29.699,0.728,1.686,11436.382,697.426,0.285,1.686
35.236,0.751,1.651,11471.585,769.115,-0.077,2.189
12.529,0.838,1.338,11394.659,968.207,1.057,1.11
22.114,0.817,1.719,11289.757,580.509,0.433,2.706
23.834,0.796,1.566,11375.25,844.817,-0.635,1.727
21.496,0.8,1.582,11336.001,601.225,-0.086,1.272
14.695,0.8,1.518,11215.683,1116.915,-0.103,1.128
27.156,0.784,1.716,11330.68,683.35,0.091,2.076
27.347,0.872,1.269,11509.097,776.058,1.037,3.052
25.304,0.848,1.353,11335.997,934.25,-0.388,1.5
10.3,0.684,2.004,11266.18,905.928,0.039,1.205
24.407,0.862,1.41,11338.788,578.694,0.389,1.615
12.417,0.822,1.678,11268.372,973.695,-0.805,2.137
19.894,0.776,1.825,11394.272,502.704,-0.156,1.351
21.565,0.896,1.211,11357.231,679.861,0.817,2.208
23.638,0.782,1.795,11404.734,631.375,0.906,4.584
7.673,0.795,1.812,11453.971,601.037,-0.531,2.014
