Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
23.848,0.749,2.068,11424.022,1229.495,-0.107,0.78
19.987,0.84,1.421,12118.024,1195.863,-0.177,2.543
19.615,0.815,1.657,11952.302,1243.26,-0.12,0.479
10.207,0.759,1.695,12942.999,1770.46,0.176,-0.837
24.25,0.795,1.592,12216.51,1156.452,0.512,0.959
34.594,0.725,1.632,12106.66,1176.559,-0.247,1.648
19.492,0.676,1.989,11376.932,1076.568,-0.218,0.593
27.053,0.619,2.481,12117.018,1265.504,0.297,1.435
24.52,0.791,1.388,12160.026,1175.528,-0.22,1.47
14.906,0.71,1.946,12287.971,1781.234,0.308,-0.325
30.767,0.845,1.216,12115.937,1165.285,0.321,0.599
16.856,0.79,1.726,11258.587,1226.871,-0.146,-0.14
19.517,0.743,1.932,11834.453,1259.397,0.08,0.316
12.995,0.644,2.168,12742.592,1687.075,0.045,-0.528
7.066,0.841,1.458,11390.997,1245.749,0.013,-0.249
14.862,0.712,1.719,11625.96,931.579,-0.195,1.232
22.026,0.699,1.984,12171.689,1208.683,0.436,0.461
19.698,0.729,1.687,12057.914,1177.283,0.026,0.088
21.771,0.833,1.467,11654.732,1059.765,-0.643,0.823
15.577,0.712,2.236,11039.044,801.403,-0.219,0.854
28.91,0.792,1.582,12229.591,1186.433,-0.332,0.682
16.836,0.732,1.979,12216.323,1272.64,0.026,1.207
19.037,0.749,1.968,11542.482,1110.135,-0.197,0.388
12.299,0.76,1.793,12030.763,1276.285,-0.207,-0.122
30.561,0.822,1.356,12159.935,1179.179,-0.254,1.12
22.952,0.763,1.915,11981.479,1387.184,0.068,0.252
23.902,0.732,1.853,11758.092,1334.257,0.285,0.259
27.367,0.778,1.414,11919.377,1282.543,0.159,0.698
13.789,0.711,1.623,11910.458,1194.303,-0.058,-0.197
16.915,0.686,2.436,11766.504,1129.293,-0.075,0.181
24.476,0.845,1.262,11954.175,1195.71,0.196,0.511
10.525,0.748,1.508,12062.978,1360.363,0.842,1.022
19.688,0.789,1.794,12154.633,1479.653,0.249,0.149
15.072,0.827,1.686,11470.689,1119.776,0.052,0.304
22.32,0.765,1.915,11886.647,1023.564,-0.345,1.405
23.363,0.601,1.743,12056.136,1135.393,0.017,0.411
22.182,0.663,2.226,11595.903,1100.522,0.484,0.987
18.395,0.836,1.562,11590.568,1308.071,0.213,0.398
12.701,0.737,2.192,11700.162,1156.888,-0.987,0.705
26.44,0.667,2.556,11905.056,1147.03,0.049,0.204
22.535,0.867,1.268,11780.165,1202.764,0.241,-0.12
22.525,0.828,1.642,11699.316,1151.647,-0.2,-0.174
16.993,0.847,1.463,11830.442,1238.887,-0.08,0.793
20.776,0.833,1.551,11858.862,1389.528,0.188,0.739
25.578,0.758,1.78,12258.881,1138.04,0.21,1.3
20.115,0.731,2.127,11395.804,1161.83,0.414,0.353
24,0.787,1.749,11952.99,1207.152,-0.013,0.756
16.106,0.78,1.93,11423.398,1003.47,-0.181,0.878
23.937,0.672,2.54,11750.202,1213.714,-0.107,0.481
12.941,0.736,2.206,11283.536,889.733,-0.29,-0.101
8.541,0.774,1.723,11374.032,1184.988,0.04,-0.446
15.92,0.783,1.851,11494.149,1287.512,-0.522,0.852
23.206,0.837,1.53,12063.045,1009.561,0.116,0.958
16.954,0.79,1.802,11863.719,1095.634,-0.16,0.22
20.1,0.758,1.917,11994.848,1126.308,-0.327,1.784
13.74,0.766,1.969,11937.494,873.873,-0.714,1.259
