Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
31.576,0.82,1.515,11618.039,863.222,0.518,1.833
26.553,0.81,1.556,11796.453,757.204,-0.296,2.429
8.59,0.849,1.487,11543.73,988.849,0.303,0.37
6.409,0.827,1.344,11074.953,1112.653,-0.266,-0.198
26.558,0.812,1.621,11927.478,704.316,-0.94,2.31
17.66,0.737,1.609,11624.635,1074.32,-0.526,0.419
25.862,0.768,1.793,11446.68,851.708,-0.042,0.896
23.138,0.805,1.625,11899.098,1031.225,0.432,1.199
23.187,0.816,1.639,11657.656,895.437,0.165,1.498
25.72,0.754,2.002,11928.496,748.615,-0.628,2.703
15.014,0.703,2.175,11841.681,1073.892,0.133,0.406
20.134,0.795,1.826,11223.833,858.619,-0.12,0.434
26.921,0.796,1.591,11946.397,916.508,-0.125,0.72
25.642,0.786,1.577,11756.627,989.367,0.38,0.655
15.2,0.788,1.597,11565.526,1086.639,-0.33,-0.043
25.544,0.807,1.533,11436.212,932.663,-0.35,1.007
36.255,0.812,1.362,11893.805,956.022,-0.146,2.776
18.968,0.755,1.757,11908.903,802.828,0.06,1.083
29.062,0.8,1.597,11750.405,907.708,-0.395,1.623
28.43,0.777,1.835,11734.982,779.033,-0.667,0.613
6.429,0.816,1.696,11585.535,939.559,-0.751,1.693
24.686,0.736,1.795,11583.911,844.292,-0.133,1.271
25.068,0.754,1.849,11780.638,995.075,-0.031,0.419
9.222,0.7,1.98,11639.249,832.385,-0.164,0.045
25.353,0.831,1.57,11363.154,797.959,-0.206,0.515
6.811,0.735,2.013,11290.853,926.185,0.273,-0.201
29.983,0.809,1.59,11976.143,732.014,-0.24,0.592
15.577,0.787,1.846,11907.822,964.22,-0.072,0.723
6.826,0.753,1.577,11622.918,1271.042,0.61,1.274
22.246,0.803,1.622,11724.849,773.902,-0.449,0.659
26.828,0.754,1.657,11731.449,1035.919,0.249,0.582
20.977,0.829,1.338,11874.884,725.779,-0.497,1.112
29.885,0.682,1.452,11893.924,804.105,0.47,3.17
27.891,0.861,1.369,11559.434,786.46,-0.34,0.496
28.753,0.726,1.745,11868.943,977.104,0.374,1.535
27.925,0.737,1.799,11839.647,893.369,0.414,1.443
29.116,0.77,1.821,12009.361,744.988,0.052,1.16
20.404,0.821,1.448,11798.537,967.221,0.514,0.797
12.137,0.796,1.569,11742.568,1229.942,0.271,0.806
20.918,0.812,1.647,11741.816,833.556,-0.04,0.515
23.628,0.681,1.803,11787.478,1025.488,0.556,1.097
7.076,0.843,1.553,11729.75,887.348,0.26,-0.485
19.277,0.691,1.879,11697.505,998.658,0.431,0.52
24.142,0.769,1.547,12063.003,1257.887,0.721,0.454
26.881,0.836,1.521,11989.818,887.69,-0.409,1.529
29.964,0.834,1.368,11997.467,946.695,0.32,1.595
28.106,0.776,1.522,11720.956,1269.107,-0.006,0.154
21.879,0.804,1.73,11323.573,853.887,-0.114,0.22
28.008,0.805,1.642,11917.646,705.233,-0.156,0.862
30.341,0.709,1.664,11845.961,993.518,0.124,2.715
15.827,0.781,1.876,11963.729,921.278,-0.369,1.554
31.487,0.806,1.54,11759.114,822.294,0.263,2.022
21.369,0.821,1.576,11766.008,826.501,-0.09,0.399
27.915,0.772,1.662,11941.603,848.121,-0.344,0.658
25.554,0.865,1.387,11839.967,849.487,-0.265,2.862
16.155,0.819,1.415,12040.759,1276.242,0.427,0.377
19.659,0.731,1.815,11738.271,1004.084,0.656,2.707
21.109,0.842,1.451,11861.369,788.496,-0.447,0.369
30.336,0.784,1.747,11942.985,885.589,0.036,1.263
25.681,0.842,1.444,12086.732,946.566,0.658,1.144
33.766,0.792,1.454,12105.796,955.894,0.542,1.818
17.821,0.765,1.986,11841.398,791.06,-0.023,0.635
9.036,0.79,1.46,11775.698,808.731,-0.11,-0.268
33.658,0.779,1.664,12100.948,914.116,0.004,1.462
26.019,0.82,1.588,11687.425,887.144,-0.235,0.587
26.984,0.789,1.712,11714.997,817.11,-0.451,2.442
15.754,0.777,1.662,11831.954,936.756,-0.354,1.248
26.627,0.812,1.62,11860.616,694.702,-0.076,1.617
26.534,0.754,1.686,12058.086,1021.399,0.233,1.261
17.944,0.753,1.953,11382.088,860.825,-0.361,0.043
30.125,0.862,1.352,12064.793,882.981,-0.189,0.879
28.954,0.847,1.17,12024.881,794.13,-0.265,0.004
19.487,0.84,1.292,12160.917,1026.1,0.342,0.499
21.594,0.866,1.373,11887.542,810.927,-0.175,0.271
29.415,0.802,1.682,11890.946,811.461,-0.367,1.201
7.174,0.883,1.238,11848.618,889.427,0.124,-0.495
25.127,0.678,2.009,11903.208,915.151,-0.269,1.329
20.923,0.799,1.8,11681.67,903.581,-0.586,1.37
25.343,0.772,1.842,12048.676,1042.867,0.266,1.429
22.643,0.766,1.785,11838.007,739.98,-0.379,0.172
29.023,0.831,1.56,12164.377,721.706,-0.172,1.794
29.64,0.71,1.827,12119.94,840.153,0.532,2.479
18.845,0.771,1.647,12007.07,889.582,0.165,0.271
26.636,0.779,1.778,12142.919,944.002,0.501,1.543
18.042,0.822,1.695,11843.92,766.781,-0.284,-0.126
31.973,0.889,1.115,12144.867,807.568,0.037,2.973
12.907,0.846,1.585,11837.481,811.504,-0.147,-0.054
15.352,0.802,1.778,11831.362,932.15,-1.021,1.807
32.752,0.718,1.718,12013.74,893.693,0.213,1.865
22.712,0.837,1.555,12104.293,858.543,0.245,1.992
