Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
25.652,0.746,1.86,12033.611,1476.416,0.665,-0.039
17.625,0.813,1.605,11557.485,1596.795,0.079,-0.203
20.374,0.746,2.152,11267.429,1026.109,-0.176,0.609
20.281,0.757,2.006,12360.303,1693.556,0.256,-0.364
6.723,0.721,1.652,10931.246,2233.974,0.503,-0.429
27.337,0.818,1.719,11402.866,1215.809,0.224,0.645
12.417,0.737,1.764,11054.241,2696.16,0.669,-0.734
23.721,0.744,1.967,11374.544,1248.935,0.308,1.239
17.669,0.728,1.837,10824.816,1580.842,0.676,1.197
22.53,0.728,2.102,11171.256,1131.558,-0.596,0.674
24.103,0.812,1.559,11655.152,1422.424,0.863,1.157
16.92,0.697,2.023,11180.915,1224.293,-0.066,-0.261
28.033,0.713,1.884,11888.401,1454.722,0.085,-0.273
10.417,0.786,1.741,11487.659,1326.879,0.535,1.002
26.666,0.81,1.609,11516.286,1021.291,0.015,0.316
14.602,0.659,2.201,10671.935,1501.698,0.666,1.879
8.541,0.674,2.528,11581.994,1885.015,0.244,-0.489
27.004,0.752,1.573,11929.285,1609.633,0.456,0.191
10.261,0.806,1.424,10279.261,1546.244,-0.048,0.638
21.624,0.783,1.724,11574.948,946.586,0.111,1.13
9.991,0.755,1.865,11238.404,948.07,0.124,0.843
22.525,0.671,2.188,11637.863,1010.257,-0.361,0.406
21.722,0.78,1.76,11733.852,1120.253,0.495,2.008
14.778,0.712,1.945,11876.037,1533.499,0.477,0.303
24.402,0.841,1.497,11490.188,955.647,-0.395,0.837
20.756,0.871,1.225,11701.293,1481.563,0.187,-0.15
21.56,0.745,2.049,11444.041,1071.354,0.226,2.2
15.415,0.804,1.498,11846.721,1199.24,-0.131,0.043
24.897,0.674,2.354,11957.052,1190.605,0.388,1.938
14.994,0.776,1.755,11123.081,1208.108,0.576,1.321
14.573,0.781,1.819,11622.31,1023.678,-0.253,0.253
14.524,0.716,2.204,11543.531,1173.814,-0.268,0.067
6.63,0.851,1.479,11546.337,1436.294,1.218,0.826
19.041,0.849,1.487,11719.328,1121.255,0.209,-0.068
16.155,0.826,1.532,12174.802,1565.442,0.433,0.038
6.591,0.829,1.433,11367.81,1853.578,1.015,0.718
11.52,0.731,1.864,11819.885,2819.032,0.108,-1.121
21.467,0.717,1.89,11682.48,1348.663,0.397,0.89
22.011,0.727,2.163,11167.756,1073.83,-0.377,0.452
19.184,0.808,1.658,11457.636,1397.049,0.007,-0.156
16.043,0.742,2.064,11910.069,1099.864,-0.274,0.234
13.72,0.719,2.259,11944.643,1207.289,0.021,0.679
21.158,0.779,1.47,11020.837,2187.74,0.06,-0.198
10.809,0.661,2.424,10271.565,1654.584,0.064,0.152
19.272,0.786,1.778,11767.587,960.895,-0.619,0.798
24.471,0.689,2.216,11872.711,1263.599,0.529,1.909
21.144,0.754,2.018,11315.442,1158.263,-0.255,0.109
19.066,0.736,2.146,12215.181,1391.246,0.558,0.186
20.379,0.801,1.646,12068.312,1310.368,0.872,1.301
27.234,0.707,1.978,11561.752,1047.704,0.373,2.703
26.289,0.741,2.038,11597.373,995.167,-0.33,0.183
31.757,0.71,2.038,11808.964,1200.484,0.189,0.731
18.341,0.671,2.226,11400.861,1416.707,0.698,1.016
9.521,0.704,2.149,11080.183,1375.771,0.615,0.593
18.419,0.702,2.346,11860.448,1051.825,-0.549,1.607
18.12,0.758,1.987,11631.072,1172.261,0.254,0.873
16.601,0.767,1.605,11359.819,1253.963,0.381,0.509
18.365,0.703,2.333,11199.376,1211.395,0.144,0.268
19.649,0.701,1.789,11388.758,1334.562,0.14,0.81
23.04,0.732,1.819,11378.208,1266.906,0.001,0.741
28.342,0.685,1.555,12069.955,1357.21,0.654,0.758
18.213,0.777,1.835,11543.483,1258.761,0.264,0.395
18.86,0.779,1.789,12069.776,1368.647,0.381,1.017
27.102,0.722,2.214,12142.107,1405.759,-0.137,0.026
19.933,0.717,2.011,11784.331,1155.776,-0.041,0.326
18.708,0.777,1.813,11682.408,1303.874,0.633,0.823
22.579,0.741,1.958,11747.618,1121.893,0.654,1.575
17.498,0.715,2.055,11814.731,1231.265,0.739,2.112
18.635,0.787,1.622,11398.698,1256.24,0.744,2.401
18.885,0.667,2.387,11559.061,1171.44,0.316,-0.062
15.117,0.744,2.01,11090.73,991.889,-0.167,0.351
12.328,0.733,1.937,10954.16,1550.131,0.947,1.604
24.01,0.703,2.036,11501.43,1332.928,0.708,2.117
20.296,0.656,2.472,12139.835,1807.646,0.189,0.011
18.047,0.753,1.928,11469.55,1029.783,-0.157,0.442
17.111,0.721,2.026,11991.166,1751.631,0.705,1.382
19.086,0.776,1.81,11861.849,972.21,-0.296,1.21
11.99,0.683,2.363,11773.483,1816.135,0.405,-0.179
19.625,0.807,1.73,11528.329,1132.276,0.117,0.187
6.595,0.782,1.396,13329.865,1743.756,0.154,-0.707
13.24,0.692,1.94,10537.55,2365.774,0.812,0.158
25.681,0.759,1.952,11649.663,1184.206,0.225,1.331
6.154,0.754,1.852,11779.947,1389.493,-0.17,-0.241
9.379,0.727,2.064,12284.939,2031.907,-0.16,-0.652
16.332,0.687,2.062,12493.727,1394.152,0.482,0.19
16.64,0.674,2.28,12147.648,1469.526,0.404,0.148
18.615,0.72,2.021,12270.025,1426.857,0.405,0.302
20.409,0.652,2.427,11247.365,902.71,-0.094,1.551
25.426,0.841,1.469,11743.949,1155.245,0.067,0.44
19.041,0.608,2.729,12298.621,1375.621,0.25,1.35
25.181,0.801,1.704,11597.244,1100.39,-0.318,0.483
23.741,0.851,1.515,11922.226,1235.239,0.031,0.473
24.329,0.829,1.273,11924.107,1427.313,0.386,-0.102
13.676,0.71,1.749,12184.347,2140.209,0.092,-0.595
11.941,0.811,1.677,11777.263,1497.85,0.1,-0.042
18.596,0.756,1.758,12268.617,1441.377,1.016,1.063
18.943,0.693,2.219,11902.265,1144.922,0.03,-0.295
12.608,0.667,2.582,11447.797,3290.235,0.146,-1.313
20.776,0.672,2.318,12205.72,1505.942,-0.108,0.19
26.014,0.765,1.776,11669.123,1273.801,-0.108,0.479
23.78,0.71,2.179,11873.321,1271.9,0.727,0.741
20.609,0.837,1.508,11976.117,1059.641,-0.118,0.763
13.896,0.716,1.657,11338.295,1421.592,0.008,0.321
27.93,0.785,1.624,11959.388,1329.04,0.508,0.785
27.876,0.79,1.648,11958.783,1549.965,0.333,0.092
14.842,0.867,1.327,11126.483,2785.333,0.662,-0.655
18.409,0.704,2.2,12332.169,1369.083,0.979,1.05
18.689,0.755,1.977,11948.339,1245.043,0.464,0.463
10.692,0.832,1.569,11782.872,1049.346,-0.266,-0.196
12.912,0.666,2.566,11710.63,1491.679,0.259,-0.117
23.04,0.796,1.319,11620.339,2684.555,-0.35,-0.642
13.299,0.639,2.347,10839.79,1210.207,0.601,1.589
22.535,0.868,1.369,11439.211,1127.61,0.33,0.568
10.574,0.678,2.462,11007.013,1422.198,0.259,0.635
15.548,0.681,2.342,11136.369,1281.5,0.051,0.466
32.766,0.882,1.196,11871.221,1215.143,-0.186,0.159
23.54,0.792,1.601,11569.52,977.601,-0.357,0.233
23.407,0.822,1.563,12189.595,1178.252,0.024,0.504
25.882,0.815,1.683,12033.309,1382.124,0.27,0.21
19.693,0.79,1.834,11285.382,1044.59,-0.243,-0.557
15.714,0.767,1.738,11703.646,1479.157,-0.205,-0.007
14.592,0.653,1.949,11908.286,921.308,0.465,1.548
18.057,0.792,1.55,12142.231,1543.234,0.27,-0.211
12.716,0.726,1.311,11585.459,1281.433,-0.176,1.205
27.558,0.776,1.865,12249.078,1009.94,0.084,1.841
20.296,0.798,1.562,12220.648,1228.762,0.029,1.168
18.831,0.793,1.867,11856.722,1116.458,-0.636,0.129
26.225,0.837,1.551,11763.795,1408.396,-0.278,0.387
12.279,0.777,1.67,12020.054,1250.881,-0.182,0.201
16.332,0.769,2.034,11411.808,1194.378,-0.501,-0.114
11.51,0.751,2.042,11418.692,1128.389,-0.264,-0.266
14.362,0.758,2.006,11814.387,1055.643,-0.314,0.15
16.44,0.802,1.468,12251.223,1409.519,0.505,0.232
22.398,0.849,1.188,12347.541,1353.044,0.391,-0.244
13.715,0.693,1.821,11488.282,1360.721,-0.014,-0.076
14.137,0.711,2.204,11922.369,1417.017,0.181,0.111
19.87,0.765,1.919,12074.163,1170.002,0.101,1.441
23.334,0.656,2.292,12007.301,1429.913,0.263,-0.067
20.727,0.762,1.93,11615.247,1276.165,0.148,-0.47
22.648,0.7,2.403,11678.861,1247.292,-0.135,-0.172
21.967,0.793,1.796,12101.814,1290.107,0.482,1.223
10.079,0.651,2.472,11307.796,1513.565,-0.249,1.043
20.394,0.729,2.044,12101.138,998.927,-0.112,1.111
13.921,0.807,1.417,12028.052,1215.213,-0.106,-0.327
28.484,0.767,1.825,11862.771,1096.77,0.156,0.501
21.751,0.721,2.182,12000.804,1270.677,0.287,0.96
20.859,0.771,1.989,11890.438,1052.336,-0.833,0.559
20.281,0.777,1.849,11493.63,1356.987,0.492,1.055
23.157,0.669,2.523,11770.409,1264.224,-0.055,0.4
