Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
21.452,0.863,1.222,11931.035,1206.416,0.711,2.199
18.747,0.753,1.77,11660.227,1147.064,0.562,2.336
33.678,0.846,1.299,12028.589,1203.388,-0.465,1.965
22.761,0.842,1.432,11787.591,982.877,-0.078,0.478
25.921,0.813,1.49,11795.444,1281.061,0.765,1.086
28.185,0.809,1.316,11465.518,852.333,-0.203,1.342
14.465,0.757,1.668,11527.313,1409.298,-0.351,0.136
19.87,0.835,1.501,12012.725,1010.733,0.088,0.31
25.549,0.733,1.908,11483.606,723.656,-0.053,2.095
16.234,0.764,1.547,11819.057,1046.838,1.08,1.906
20.864,0.812,1.657,11884.706,1089.081,0.994,2.195
13.509,0.796,1.485,11581.429,1022.014,-1.35,1.658
21.246,0.722,1.742,11635.921,1211.287,-0.619,0.917
31.287,0.837,1.398,11628.5,749.642,-0.439,1.713
23.349,0.74,2.027,11604.344,1039.27,-0.187,0.766
20.59,0.776,1.867,12439.079,830.712,-0.153,3.983
24.98,0.778,1.627,11430.489,1231.326,-0.092,0.524
22.084,0.828,1.299,12186.948,961.59,-0.076,1.668
27.474,0.847,1.377,12121.706,1089.104,0.085,1.143
21.555,0.723,1.65,11537.414,851.639,0.736,1.302
12.534,0.851,1.446,11811.469,1082.289,-0.032,0.599
19.414,0.82,1.74,11508.867,868.308,-0.501,1.162
12.265,0.847,1.409,12519.014,1424.716,0.131,-0.032
24.142,0.843,1.51,12137.985,1106.192,-0.936,1.275
21.795,0.764,1.643,11657.951,1122.761,-0.102,0.782
24.966,0.767,1.801,12247.346,1034.289,0.552,1.44
26.298,0.799,1.641,11473.685,904.747,-0.053,0.055
23.961,0.757,1.896,11849.012,1049.489,0.253,0.393
26.695,0.874,1.27,11830.697,1075.982,1.084,2.045
28.097,0.78,1.68,11675.011,935.331,-0.409,1.391
28.773,0.714,1.958,11666.877,1146.584,-0.418,1.399
27.675,0.828,1.5,12174.008,935.245,0.366,1.312
24.525,0.8,1.673,11721.993,918.301,-0.067,1.811
25.882,0.758,1.806,11672.05,975.294,-0.146,2.643
19.517,0.833,1.407,11750.536,1130.68,0.143,1.65
23.839,0.823,1.412,11875.947,993.163,0.197,1.554
8.835,0.81,1.571,11015.496,1657.433,-0.026,-0.794
17.831,0.725,1.896,11451.434,1033.779,-0.166,-0.001
32.992,0.783,1.732,11516.51,979.877,-0.75,1.687
17.89,0.822,1.554,12267.498,952.144,-0.331,0.595
30.13,0.868,1.314,12317.757,940.06,-0.019,0.611
21.648,0.77,1.421,11974.555,1531.479,-0.063,0.321
23.055,0.759,1.74,12184.335,921.291,0.583,1.506
21.756,0.83,1.532,12428.61,858.939,0.39,0.273
26.499,0.755,1.636,11961.475,1041.331,0.554,1.389
23.598,0.754,1.783,11930.234,1231.709,0.429,1.377
26.734,0.848,1.34,11827.068,1252.792,0.898,0.947
12.26,0.813,1.784,11454.839,951.249,0.133,0.809
23.167,0.786,1.691,12110.018,905.774,0.058,0.972
28.552,0.719,1.834,11877.734,1002.69,0.237,2.618
22.089,0.858,1.225,11630.354,1384.224,-0.177,1.167
26.014,0.838,1.556,11549.684,1155.369,-0.543,1.013
11.182,0.738,1.868,11422.537,800.991,0.426,2.184
13.455,0.772,1.477,11968.204,930.106,-0.579,0.829
24.093,0.805,1.481,11798.848,1266.33,0.035,1.682
20.345,0.816,1.649,11985.557,797.728,-0.574,0.947
21.981,0.79,1.565,12653.562,1260.254,0.583,0.786
24.603,0.775,1.686,11716.624,867.941,-0.165,1.292
25.289,0.845,1.544,12542.767,927.641,0.462,1.408
26.093,0.662,1.816,12338.06,960.815,-0.127,0.262
22.457,0.82,1.66,11731.259,806.31,-0.484,3.295
12.48,0.836,1.405,11523.956,1006.465,-0.586,0.913
34.824,0.79,1.595,12350.937,1063.154,-0.007,0.874
19.914,0.777,1.723,11507.07,652.607,-0.291,0.252
11.966,0.777,1.643,11733.008,1552.739,-0.712,0.687
21.188,0.803,1.527,11992.384,1062.995,1.036,2.281
22.829,0.873,1.216,11482.509,910.395,0.052,0.652
19.531,0.854,1.305,11614.705,1083.748,-0.303,0.948
11.108,0.717,2.048,11418.559,1321.427,-0.365,-0.066
27.141,0.721,1.463,11705.402,772.038,-0.057,0.724
25.97,0.826,1.664,11682.056,857.433,-0.695,2.403
9.148,0.709,2.129,11608.072,1315.167,0.045,0.408
30.326,0.815,1.698,11767.775,801.366,0.267,0.759
25.73,0.831,1.36,12054.644,1059.197,0.419,1.626
23.006,0.749,1.726,11622.079,1272.822,-0.128,0.939
19.11,0.79,1.585,12346.699,1026.804,0.211,0.568
21.276,0.722,1.969,12201.98,1053.431,0.452,1.079
25.402,0.748,1.877,11621.584,746.243,0.167,1.101
16.101,0.754,1.772,12112.162,1074.758,0.751,1.683
25.676,0.835,1.392,12116.882,1081.195,0.499,1.625
23.192,0.846,1.313,12001.395,1180.157,1.149,1.672
7.801,0.769,1.868,11218.147,1076.167,-0.64,0.292
29.204,0.785,1.369,12367.456,1261.461,-0.486,1.703
10.947,0.792,1.818,11252.573,897.915,-0.217,-0.784
25.701,0.766,1.522,11907.544,1002.879,-0.621,2.011
23.412,0.861,1.129,12623.879,1027.191,0.628,1.144
23.814,0.784,1.525,11722.446,1060.925,0.179,1.319
23.491,0.76,1.879,12217.693,834.852,-0.178,1.695
27.269,0.789,1.727,12236.596,1216.055,-0.379,1.351
10.285,0.816,1.765,11864.34,701.588,0.421,0.213
26.984,0.825,1.477,11784.001,745.492,-0.151,0.94
7.963,0.834,1.651,11191.584,1260.609,0.713,0.37
26.558,0.651,2.059,12204.226,1126.292,0.13,0.013
27.367,0.787,1.486,11858.163,826.473,0.279,0.336
24.211,0.794,1.78,12032.629,791.801,0.118,0.893
27.131,0.778,1.778,12385.94,826.546,0.716,2.949
9.653,0.816,1.797,11213.861,1157.979,0.243,0.166
22.133,0.843,1.56,11684.934,825.153,-0.041,0.138
24.231,0.778,1.647,12252.286,943.434,0.146,0.561
11.446,0.853,1.41,12480.862,990.251,-0.806,0.855
23.843,0.834,1.486,11976.633,929.515,0.26,1.973
19.625,0.764,1.55,11664.887,1344.554,-0.224,-0.013
20.614,0.801,1.766,12353.229,938.947,-1.241,3.595
17.336,0.772,1.578,11801.903,1274.558,0.411,0.891
16.224,0.703,2.092,11890.079,1099.46,-0.218,0.555
14.475,0.827,1.513,12372.682,1039.505,0.353,0.891
21.692,0.771,1.931,11661.215,805.889,-0.415,2.492
29.679,0.839,1.385,11891.478,669.937,-0.392,2.188
18.997,0.758,1.581,12177.339,1356.407,0.719,0.741
20.364,0.767,1.932,11771.617,751.842,0.006,1.035
19.34,0.805,1.645,11987.346,714.782,-0.309,1.469
26.24,0.743,1.906,11987.693,1211.579,-0.285,1.136
27.283,0.807,1.59,11984.199,913.833,0.016,2.416
17.302,0.785,1.616,12169.641,754.574,-1.018,3.383
24.892,0.809,1.711,12125.96,1073.06,-0.124,1.25
20.051,0.823,1.658,11731.503,718.026,-0.723,2.587
20.683,0.803,1.767,11729.486,899.026,-0.083,0.243
18.899,0.861,1.42,11978.065,812.63,0.019,1.07
20.938,0.834,1.595,12098.89,947.526,0.236,0.151
18.698,0.757,1.997,11933.663,648.797,0.278,0.639
12.534,0.804,1.319,11788.889,1259.717,-0.08,0.392
30.326,0.767,1.8,12001.217,1021.189,-0.367,2.673
25.225,0.773,1.633,12328.431,870.983,-0.109,0.644
31.042,0.842,1.502,12127.831,1013.793,0.383,1.007
26.48,0.734,1.737,12425.849,1012.509,-0.06,0.476
18.963,0.839,1.54,12099.882,939.889,-0.363,0.631
15.474,0.856,1.07,12070.032,891.299,1.064,4.716
12.51,0.818,1.671,11971.982,827.752,0.052,-0.112
12.73,0.707,2.219,11916.915,766.93,-0.201,1.622
23.937,0.84,1.619,12389.92,1015.864,-0.272,0.561
