Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
12.848,0.74,1.752,12524.307,1793.265,0.427,-0.779
19.576,0.792,1.578,11862.75,1335.097,0.123,-0.55
15.905,0.785,1.732,12112.753,1286.882,-0.376,-0.651
15.205,0.789,1.355,12081.016,1409.576,0.397,-0.369
11.971,0.873,1.142,12502.721,1880.52,0.549,-0.604
20.066,0.742,2.17,12216.27,1713.201,0.744,0.11
20.781,0.69,2.413,11412.457,1007.523,-0.291,0.385
22.937,0.672,2.073,11850.48,1481.912,0.314,-0.404
7.816,0.816,1.293,12934.268,2308.099,-0.015,-1.152
20.707,0.611,2.734,12590.889,1449.964,0.064,-0.667
18.625,0.647,2.296,11952.115,1525.893,0.583,0.661
11.74,0.726,1.768,12826.396,1669.84,0.431,-0.647
19.37,0.618,2.58,12563.137,1447.713,0.507,0.34
23.981,0.751,1.908,11516.62,1228.451,-0.09,0.404
22.177,0.746,1.796,12093.331,1719.938,0.505,-0.282
14.421,0.772,1.52,11757.538,1658.488,0.548,-0.045
19.389,0.73,1.809,12678.44,1554.577,0.207,-0.85
16.866,0.79,1.777,11834.727,1392.878,0.673,0.965
36.956,0.815,1.558,11730.521,1126.444,0.79,1.802
18.757,0.653,2.272,12052.996,1755.589,0.579,-0.148
24.324,0.813,1.514,12477.134,1597.631,-0.023,-0.055
8.796,0.719,2.009,12122.603,2145.016,0.263,-0.673
15.455,0.79,1.611,12132.311,1706.513,0.561,-0.285
10.329,0.695,2.137,11794.739,1550.543,0.336,0.117
13.941,0.739,1.713,11544.412,1566.658,0.074,-0.777
8.526,0.789,1.672,12211.594,1869.402,0.15,-0.276
32.232,0.715,2.061,12534.254,1874.184,-0.155,-0.653
10.829,0.785,1.612,11633.058,1555.158,-0.158,-0.95
28.729,0.739,1.258,12060.618,1576.152,-0.104,-0.351
20.276,0.727,2.171,12678.27,1306.139,0.117,0.579
19.478,0.714,2.031,11853.625,1416.577,-0.104,-0.488
14.872,0.693,2.139,12332.785,1687.829,0.061,-0.387
16.16,0.736,2.05,12724.162,2218.038,-0.088,-0.948
22.359,0.771,1.842,13010.532,1601.881,0.348,-0.584
9.506,0.741,2.055,12599.447,1507.857,0.404,-0.092
13.867,0.744,1.738,11912.457,1526.745,0.286,-0.286
26.063,0.773,1.642,11642.022,1445.521,0.232,-0.534
6.164,0.818,1.776,11540.982,722.269,-0.562,1.41
8.183,0.819,1.392,11551.511,888.345,-0.731,0.541
25.426,0.749,1.869,12563.692,1760.192,0.094,-0.333
13,0.719,1.998,12136.812,1698.131,0.599,0.143
17.307,0.737,1.896,11445.664,1160.742,0.055,-0.202
17.459,0.766,1.814,12886.697,1998.944,-0.162,-0.588
15.91,0.78,1.682,12265.391,1564.62,0.007,-0.439
15.322,0.721,1.765,12258.125,1225.751,-0.694,0.554
26.774,0.645,2.199,12354.318,1574.895,0.143,-0.268
17.772,0.719,2.307,12304.939,1747.731,-0.079,-0.31
27.607,0.624,2.358,12185.007,1508.342,0.024,-0.663
9.393,0.695,2.028,11977.589,1833.663,0.504,-0.134
24.647,0.799,1.589,12606.812,1452.849,0.024,-0.379
19.943,0.676,2.485,12056.834,1353.274,0.51,0.226
10.006,0.735,1.917,12121.776,1679.608,0.581,-0.426
22.491,0.704,2.168,12707.37,1775.523,-0.118,-0.716
21.477,0.701,1.988,11759.994,1561.877,0.496,-0.242
27.151,0.809,1.568,11740.809,1360.924,0.616,0.807
11.628,0.65,2.561,12057.364,1338.927,0.304,0.696
23.437,0.704,2.277,12692.854,1287.024,-0.069,0.289
20.663,0.706,2.284,12103.195,1128.06,-0.401,-0.278
21.957,0.782,1.916,12321.458,1112.62,-0.35,-0.365
22.829,0.817,1.537,12362.032,1377.552,-0.209,0.021
28.714,0.788,1.613,12519.06,1492.122,-0.303,-0.01
17.557,0.768,1.769,12103.498,1846.772,0.136,-0.166
24.921,0.792,1.741,12116.572,1459.917,0.008,-0.691
16.9,0.786,1.779,12301.684,1356.674,0.765,0.801
25.955,0.694,2.206,12011.345,1585.611,0.122,-0.086
20.639,0.662,1.79,11982.129,1670.979,0.264,-0.265
23.128,0.703,1.769,11693.857,1491.445,0.296,-0.164
10.947,0.69,2.437,11950.188,1895.221,0.237,-0.197
15.984,0.693,2.099,12353.141,1537.051,0.211,-0.769
13.999,0.736,1.875,12015.419,1417.499,0.512,-0.004
20.266,0.771,1.909,11416.713,1246.931,-0.172,0.122
24.564,0.668,2.234,12509.819,1726.55,0.221,-0.367
20.413,0.655,2.542,12488.436,1792.151,0.426,-0.41
22.197,0.695,1.968,12419.117,1602.07,0.46,0.302
13.397,0.78,1.873,12689.99,1980.064,0.093,-0.876
9.854,0.764,1.462,11679.036,1452.906,-0.065,-0.03
17.914,0.828,1.347,11995.559,1232.046,-0.146,0.224
21.428,0.692,2.068,12381.504,1618.123,-0.016,-0.472
24.113,0.715,2.09,11997.736,1486.796,-0.277,-0.556
18.855,0.678,2.164,12368.408,1293.511,0.261,0.114
12.279,0.799,1.731,11663.835,1376.156,0.449,0.084
11.76,0.738,1.569,12764.399,2096.91,-0.056,-0.335
18.841,0.737,1.875,12028.788,1359.657,1.074,1.696
13.176,0.764,1.826,12218.077,1562.237,0.004,0.371
6.85,0.772,1.649,11993.097,1274.811,0.559,0.538
14.308,0.702,1.861,11920.13,1752.81,0.238,-0.44
20.066,0.77,1.828,12707.452,1576.976,0.372,-0.062
6.669,0.707,2.112,13030.004,2300.715,-0.121,-1.055
18.204,0.716,2.037,12989.712,1438.48,0.002,-0.468
14.803,0.668,2.333,12518.119,1445.069,0.302,-0.453
19.086,0.729,2.002,11545.558,1348.894,0.019,0.16
14.661,0.67,2.315,12546.913,1376.55,0.447,-0.047
26.083,0.651,2.271,12170.666,1412.503,0.651,0.184
24.26,0.741,1.98,12240.238,1354.117,-0.142,-0.139
11.089,0.894,1.077,11783.098,1373.765,0.132,-0.316
7.742,0.784,1.537,11404.237,1479.138,0.163,-1.113
6.194,0.827,1.338,11183.623,1187.911,-0.769,1.078
13.936,0.703,2.12,12108.254,1601.691,0.358,-0.129
16.469,0.818,1.716,12534.702,1645.942,0.065,-0.228
12.588,0.786,1.447,12700.738,1663.064,0.14,-0.426
20.717,0.678,2.119,13038.861,1722.846,0.035,-0.593
22.442,0.687,2.3,12183.382,1765.084,0.048,-0.359
16.273,0.689,2.287,11602.726,1024.513,0.755,1.488
24.774,0.787,1.612,12945.658,1775.872,0.088,-0.751
12.564,0.74,1.656,11830.656,1353.566,0.514,0.252
17.184,0.744,2.105,12695.007,1829.347,-0.009,-0.742
21.594,0.719,2.014,12467.102,1778.812,0.298,-0.451
18.14,0.749,1.848,12190.637,1309.994,0.078,-0.295
13.152,0.678,2.197,11951.812,1545.417,0.483,0.179
18.576,0.828,1.574,12198.635,1300.988,-0.138,0.521
19.301,0.687,2.063,12958.735,1672.994,0.134,-0.789
22.643,0.766,1.976,12391.21,1329.002,-0.154,0.458
27.749,0.735,1.925,12816.868,1319.484,-0.086,0.519
19.326,0.767,1.72,12357.779,1198.081,0.727,1.163
20.908,0.767,1.762,12595.7,1809.255,0.285,-0.395
19.767,0.73,1.756,12176.344,1427.45,0.651,-0.158
7.497,0.762,1.275,12032.82,2263.877,0.617,-0.719
16.337,0.729,1.813,12348.84,1506.861,0.371,0.305
19.301,0.672,2.216,12052.379,1434.48,0.353,-0.575
8.825,0.71,1.788,13185.968,1530.217,0.159,-0.754
20.835,0.614,2.829,11707.511,1137.515,0.332,0.526
25.304,0.675,1.996,12834,1846.688,-0.271,-0.337
23.843,0.688,2.042,11893.866,1461.709,-0.392,-0.165
17.366,0.793,1.267,12349.335,1461.811,0.098,-0.019
22.432,0.797,1.678,12431.652,1527.687,0.11,-0.187
21.967,0.676,1.972,11850.866,1234.214,0.636,0.415
18.87,0.664,2.142,12250.876,1431.595,0.307,0.224
28.523,0.715,1.722,12185.749,1552.504,0.246,-0.055
29.959,0.711,1.957,12797.787,1632.982,0.045,-0.665
9.437,0.772,1.712,12830.743,1575.632,0.427,0.002
24.431,0.712,2.063,11997.786,1511.774,0.161,-0.62
9.908,0.672,2.393,12852.498,1333.648,0.53,-0.198
14.411,0.812,1.555,12299.054,1370.054,0.189,0.576
26.107,0.771,1.798,12588.918,1646.365,-0.366,-0.883
15.616,0.795,1.587,13229.549,1736.513,-0.122,-0.025
18.262,0.749,2.102,11536.723,1081.616,-0.076,-0.285
20.379,0.671,1.77,12141.498,1774.3,0.451,-0.34
16.332,0.647,2.579,12192.01,1327.147,0.493,-0.117
26.269,0.778,1.518,12785.375,1604.843,0.122,-0.224
30.38,0.75,1.567,12250.066,1777.467,-0.37,-0.499
9.094,0.621,2.796,11422.542,1149.233,-0.939,0.189
17.126,0.833,1.225,12988.68,1476.232,0.134,-0.386
15.641,0.759,1.373,12280.728,1362.803,0.39,0.703
27.244,0.726,1.608,12843.869,1579.144,0.293,-0.21
12.853,0.796,1.663,12086.646,975.03,0.004,0.174
12.049,0.777,1.168,12735.055,1826.593,0.238,-0.565
22.075,0.695,2.364,11855.299,1224.077,0.128,0.75
19.071,0.717,1.539,12696.928,1696.487,0.315,-0.625
9.335,0.679,2.229,12160.277,1640.414,0.294,-0.559
19.909,0.678,2.126,12783.055,1685.339,0.052,0.098
13.607,0.701,2.03,12230.866,1412.213,0.265,-0.302
16.322,0.7,1.872,12123.396,1621.791,0.322,-0.083
22.829,0.785,1.679,13143.051,1427.884,0.246,-0.337
10.54,0.847,1.529,12988.175,1752.506,0.094,-0.68
15.548,0.634,2.284,12100.539,1374.133,0.187,-0.531
23.123,0.659,2.053,13070.474,1674.116,0.111,-0.533
21.687,0.635,2.385,12698.578,1600.859,-0.042,-0.108
20.026,0.776,1.463,12267,1757.635,0.519,-0.556
14.318,0.759,1.772,12179.385,1347.795,0.527,-0.191
18.39,0.715,1.836,12061.328,1477.002,0.024,-0.484
18.106,0.729,1.994,12127.527,1512.473,0.516,0.604
24.833,0.735,1.727,12535.903,1543.97,0.169,-0.544
16.346,0.691,1.919,12716.439,1433.485,0.28,0.215
13.112,0.73,1.875,12428.846,1795.334,0.256,-0.666
7.179,0.722,2.276,11413.284,1377.949,-0.629,0.952
16.111,0.749,1.953,12555.693,1226.829,-0.373,-0.057
8.462,0.804,1.51,12541.876,1672.575,0.165,-0.475
18.336,0.658,2.653,11921.021,1227.64,-0.138,-0.445
21.589,0.67,2.141,12958.706,1662.548,0.245,-0.559
8.502,0.738,1.962,12373.105,1612.247,0.48,-0.427
18.125,0.654,2.624,11705.424,1200.875,-0.059,-0.355
24.363,0.709,1.807,12469.221,1558.091,0.543,-0.27
17.557,0.821,1.365,11901.322,1546.848,0.317,-0.636
18.963,0.711,2.109,12139.309,1193.968,0.514,0.51
20.07,0.613,2.709,12512.852,1275.284,0.142,0.124
20.276,0.794,1.615,12070.348,1329.965,0.797,1.426
20.668,0.713,2.029,12620.356,1740.677,0.123,-0.587
15.705,0.737,1.691,12926.199,1802.699,-0.062,-0.573
19.963,0.622,2.482,12984.575,1582.279,0.126,-0.171
20.35,0.775,1.354,12255.661,1263.677,0.088,-0.423
17.184,0.687,2.14,12603.626,1544.931,0.45,-0.264
9.08,0.764,1.904,13035.733,1850.902,0.125,-0.826
12.049,0.816,1.565,12499.809,1225.909,-0.421,1.161
18.13,0.694,2.223,12137.3,1404.772,0.197,-0.029
8.717,0.813,1.666,12218.35,1329.14,0.8,0.611
14.22,0.792,1.481,12161.989,1673.335,0.171,-0.593
20.075,0.627,2.59,12658.371,1495.438,0.063,-0.09
22.011,0.647,2.196,12502.588,1586.293,0.314,-0.396
15.215,0.744,2.007,11785.144,1494.022,0.305,-0.242
20.889,0.728,2.074,12884.523,1372.652,-0.181,-0.658
26.872,0.667,2.401,12204.444,1290.211,-0.174,0.034
17.385,0.776,1.771,12793.608,1487.273,-0.042,-0.334
18.713,0.777,1.728,12334.7,1244.577,-0.098,-0.245
9.241,0.82,1.624,12679,1343.195,0.35,0.184
18.458,0.782,1.719,12214.782,1394.403,0.011,-0.359
15.95,0.671,2.026,12978.567,1613.74,0.18,-0.594
20.654,0.811,1.591,12097.465,1431.711,-0.043,0.289
16.925,0.786,1.808,11989.168,1503.238,-0.215,0.251
15.714,0.736,1.767,12256.633,1302.855,-0.475,0.583
11.54,0.622,2.708,11912.043,1243.997,0.58,0.463
21.776,0.714,2.004,12236.001,1230.64,0.481,0.627
20.188,0.709,2.096,11878.696,1338.016,-0.418,-0.033
35.692,0.697,1.998,12392.269,1535.094,-0.074,-0.407
21.869,0.7,2.32,11856.399,1368.135,0.186,0.599
10.721,0.734,1.604,12445.811,1096.389,-0.056,-0.047
17.929,0.702,1.531,13087.922,1210.933,-0.251,0.721
22.692,0.78,1.812,12429.947,1405.393,0.133,-0.437
18.404,0.73,2.171,11924.368,1388.018,0.271,-0.32
24.525,0.726,1.56,12118.507,1601.568,0.166,0.121
14.651,0.803,1.604,12659.976,1741.107,0.531,-0.54
9.335,0.804,1.319,12679.269,1620.029,-0.203,-0.525
20.859,0.77,1.911,11703.419,1311.738,-0.167,0.521
21.418,0.741,1.649,12746.753,1619.063,0.165,-0.705
14.426,0.678,2.157,12039.061,1211.809,0.261,-0.038
6.311,0.697,2.198,12965.512,2179.94,0.046,-1.031
18.375,0.763,1.749,12442.581,1441.332,-0.141,-0.584
12.088,0.775,1.421,12298.446,1604.821,0.45,-0.39
28.939,0.731,1.855,12464.434,1596.998,0.052,-0.68
21.32,0.752,1.914,11885.68,1354.222,0.408,0.557
21.732,0.8,1.764,12632.069,1520.949,0.263,-0.131
18.596,0.688,2.276,12245.755,1358.554,0.667,0.741
30.395,0.609,1.577,12687.55,1374.43,-0.656,1.075
16.395,0.605,2.539,12689.926,1416.755,-0.254,0.606
17.449,0.737,2.113,12173.016,1766.222,0.306,-0.495
11.113,0.63,2.572,12349.868,1630.795,0.4,-0.326
18.086,0.647,2.361,12512.983,1096.151,-0.073,-0.155
10.863,0.625,2.758,12977.485,959.809,-0.224,-0.247
23.745,0.686,2.14,11928.354,1367.02,0.332,1.873
13.416,0.722,2.104,12078.187,1765.41,0.2,-0.654
17.424,0.642,2.492,12653.865,1676.47,0.28,-0.732
15.577,0.685,2.243,13740.931,1367.737,-0.107,-0.589
19.414,0.707,2.143,12159.106,1517.748,-0.452,-0.049
13.338,0.753,1.772,12398.645,1577.716,0.099,-0.404
16.253,0.731,1.697,12888.375,1569.316,0.049,-0.237
17.469,0.725,2.076,12706.553,1674.093,-0.023,-0.456
19.659,0.711,1.741,12412.889,1517.092,0.554,0.508
22.765,0.704,2.299,12619.816,1344.29,-0.28,-0.369
22.383,0.707,2.334,12456.16,1694.315,0.272,-0.349
26.259,0.809,1.476,12954.088,1560.554,-0.09,-0.02
16.268,0.702,1.742,12197.823,2019.625,0.249,-0.845
7.708,0.761,1.925,12050.634,1007.873,0.283,2.429
29.033,0.817,1.62,12952.75,1423.16,-0.536,-0.427
13.005,0.686,2.464,11765.57,1148.81,-0.692,0.124
19.056,0.78,1.611,12803.3,2061.86,0.14,-1.176
24.216,0.803,1.743,12720.037,1048.182,-0.479,0.885
18.199,0.785,1.693,11805.965,1368.022,-0.219,-0.417
24.716,0.668,2.477,12122.981,1236.095,-0.32,-0.117
12.539,0.703,2.176,12144.369,1172.206,-0.551,-0.157
26.455,0.668,2.461,12719.349,1351.597,-0.095,0.59
21.766,0.715,2.046,11648.307,1354.156,0.451,0.518
9.609,0.684,2.266,13158.044,1727.337,0.214,-0.898
19.316,0.688,1.798,12744.979,1350.923,-0.074,-0.353
8.81,0.853,1.313,12794.423,1324.401,0.175,-0.988
22.011,0.692,2.156,12501.053,1405.454,0.096,-0.072
21.722,0.646,2.167,12210.288,1313.488,0.638,0.916
17.126,0.674,2.12,12102.042,1219.598,0.061,-0.058
11.936,0.674,1.82,12915.427,1722.45,-0.437,-0.331
14.23,0.692,1.984,13663.522,1385.64,-0.276,-0.41
27.082,0.748,1.933,11987.14,1477.589,0.226,-0.212
6.752,0.729,1.398,13556.882,1673.351,-0.248,0.063
24.157,0.77,1.708,12651.38,1398.991,0.372,-0.155
8.384,0.64,2.295,12745.44,1371.254,-0.255,-0.686
23.02,0.733,2.124,12595.07,1324.198,-0.305,0.69
16.758,0.726,1.824,12240.714,1625.109,0.055,-0.374
23.27,0.73,1.953,12166.566,1630.553,0.08,-0.862
13.901,0.686,2.322,12907.809,1814.546,0.266,-0.773
23.442,0.741,1.869,13028.642,1594.853,0.087,-0.005
11.887,0.708,2.135,12415.918,1257.695,-0.097,0.392
19.384,0.753,1.906,12642.99,1066.074,0.489,0.967
24.5,0.676,2.407,13032.747,1297.615,-0.358,0.301
8.051,0.728,1.95,12145.032,1483.651,0.927,1.162
15.023,0.604,2.655,12541.516,1596.917,0.289,-0.423
25.269,0.644,2.227,12857.161,1384.444,0.328,-0.182
15.538,0.663,2.148,12382.682,1305.981,0.347,0.106
19.62,0.719,1.817,12386.002,1560.788,0.022,0.663
18.919,0.68,2.245,12247.37,1525.264,0.06,-0.247
12.456,0.641,2.267,13164.484,1392.408,0.152,-0.692
12.377,0.731,2.009,13000.341,1525.509,0.227,-0.674
19.727,0.718,1.841,12222.586,1376.208,0.31,-0.27
17.243,0.743,1.979,11662.608,1212.939,-0.12,0.262
20.07,0.67,2.451,12718.931,1388.835,0.118,-0.18
19.184,0.782,1.646,12612.84,1393.144,0.296,-0.249
20.188,0.656,1.939,12733.754,1240.722,-0.06,0.026
13.255,0.83,1.418,12675.519,1643.87,0.019,-0.345
22.555,0.663,1.777,12494.966,1981.313,-0.259,-0.896
18.948,0.784,1.81,13034.038,1608.489,0.322,-0.194
11.613,0.624,2.269,12730.346,1682.154,0.288,-0.094
15.082,0.761,1.862,12676.118,1214.24,0.062,-0.348
11.064,0.792,1.522,12966.333,1975.678,0.229,-0.985
19.923,0.775,1.669,12387.998,1537.284,0.313,-0.169
22.128,0.756,1.624,12347.938,1680.657,0.388,-0.133
9.565,0.754,1.679,13167.796,1820.85,0.062,-0.984
9.041,0.779,1.601,11924.672,1239.975,0.58,0.974
25.593,0.742,1.607,12607.975,1254.954,0.001,0.569
18.551,0.739,1.619,13000.545,1458.674,0.211,-0.228
21.041,0.618,2.692,13228.919,1426.345,0.049,-0.193
17.669,0.768,1.886,12836.154,1771.125,-0.135,-0.395
19.772,0.735,1.992,12649.585,1543.511,0.155,-0.475
24.505,0.762,1.602,12244.115,1381.06,0.027,0.745
17.008,0.671,2.054,12091.319,1606.937,0.114,0.555
15.195,0.705,1.486,12501.767,1652.057,0.323,-0.126
15.763,0.881,1.308,12456.91,1294.447,0.116,-0.755
33.026,0.664,2.181,12501.167,1547.075,-0.35,0.042
25.931,0.695,1.754,12763.937,1272.313,-0.313,-0.333
21.3,0.603,2.495,12395.655,1426.993,-0.075,-0.169
16.459,0.762,1.92,12090.249,1476.476,0.291,0.831
10.525,0.853,1.257,12560.912,1762.774,0.152,-0.857
23.28,0.706,1.776,12977.241,1680.353,0.184,-0.911
18.894,0.753,1.837,12559.369,1567.597,-0.079,-0.23
27.803,0.698,1.966,12438.322,1536.401,-0.008,-0.546
20.301,0.605,1.901,12539.702,1389.821,0.317,0.021
14.974,0.689,2.314,13610.929,1484.419,0.096,-0.669
19.051,0.732,1.643,13067.837,1942.821,-0.123,-1.122
15.097,0.687,2.138,13071.567,1068.802,0.635,1.021
8.575,0.762,1.227,13663.429,1587.187,-0.143,-0.79
22.403,0.737,1.826,12437.772,1445.704,0.384,0.508
23.598,0.633,2.469,12757.045,1135.587,0.473,0.268
20.791,0.752,1.693,12606.395,1563.398,0.181,-0.51
15.744,0.823,1.299,12566.141,1410.547,-0.36,0.058
17.444,0.716,2.037,12752.846,1606.119,0.443,-0.262
19.786,0.72,2.217,11836.738,1294.464,-0.025,-0.655
19.223,0.714,2.245,12700.24,1304.692,-0.328,-0.24
13.602,0.781,1.68,12756.446,1872.007,-0.326,-0.601
33.898,0.67,2.236,12872.653,1501.899,0.352,-0.165
12.495,0.847,1.25,13066.035,1630.653,0.483,-0.466
17.498,0.741,1.811,11875.457,1311.367,0.162,0.43
19.909,0.763,1.68,12331.975,1431.405,-0.284,-0.185
