Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt
19.874,0.769,1.728,11663.062,1609.699,0.859,0.51
16.381,0.764,1.72,11492.157,992.833,0.208,0.646
15.567,0.809,1.575,11610.316,1761.451,-0.256,-0.757
22.403,0.726,2.006,11394.351,1022.158,0.232,0.593
17.16,0.828,1.399,11260.39,1167.878,0.001,0.721
19.59,0.661,2.084,11252.853,1170.403,0.474,0.607
23.407,0.797,1.598,11611.245,1006.213,-0.365,0.445
20.614,0.845,1.344,11539.247,1057.137,0.513,1.913
23.339,0.665,2.128,11420.852,964.917,-0.225,1.029
19.272,0.715,1.976,11848.388,1307.391,0.511,1.426
28.871,0.819,1.341,11199.919,1324.212,0.164,0.709
19.056,0.718,1.897,11112.503,1143.674,-0.146,0.139
24.206,0.844,1.341,11641.683,1043.491,0.047,-0.074
24.735,0.754,1.966,11438.015,1278.266,0.591,1.582
18.958,0.851,1.485,11594.32,911.738,0.04,0.901
15.621,0.763,1.812,11343.675,1119.428,0.441,0.81
14.337,0.715,2.07,11777.179,1465.78,0.917,0.581
23.868,0.83,1.54,11263.342,1139.216,0.106,1.185
7.575,0.815,1.521,11011.02,1724.39,-0.088,-0.969
10.907,0.84,1.302,11052.975,982.093,-0.495,0.254
21.246,0.675,1.915,11418.817,1617.341,0.705,0.255
24.059,0.781,1.607,11446.14,1095.109,0.629,1.787
23.447,0.813,1.325,11294.441,1254.914,0.105,1.689
8.085,0.774,1.82,11832.006,1194.388,1.078,0.803
12.51,0.743,1.676,11438.76,1699.136,0.544,0.236
19.051,0.778,1.854,11539.588,1132.821,-0.745,1.861
21.232,0.788,1.637,11596.473,991.301,-0.029,0.628
9.746,0.741,1.818,11776.172,1700.785,-0.291,-0.187
26.156,0.717,1.748,11643.078,1482.405,0.043,0.153
11.461,0.754,1.904,11127.292,1401.201,-0.215,-0.353
19.296,0.812,1.547,11322.756,1448.959,0.256,-0.293
21.825,0.805,1.308,11253.143,1019.622,0.066,0.867
18.894,0.829,1.597,11757.671,1053.421,-0.565,3.732
20.355,0.817,1.575,11109.878,960.683,0.059,0.709
23.549,0.723,1.787,11775.501,1363.95,0.064,-0.169
20.673,0.743,1.734,11321.781,1408.684,0.568,0.605
22.124,0.813,1.596,11889.145,1080.901,0.241,1.102
18.6,0.753,1.892,11840.913,1476.224,0.438,0.38
19.571,0.816,1.428,11330.53,1056.984,0.713,2.052
22.006,0.798,1.64,11644.054,1006.898,0.874,2.301
24.588,0.785,1.276,11495.115,1421.252,0.709,0.136
24.103,0.73,1.889,11564.721,1115.832,-0.183,0.888
21.242,0.752,1.683,11754.876,1360.489,0.59,0.284
18.914,0.806,1.505,11472.355,1281.853,0.743,0.566
17.591,0.68,2.331,11702.681,972.265,0.003,0.344
19.85,0.795,1.737,11082.9,1159.338,0.363,0.738
23.79,0.691,2.188,11943.054,867.878,-0.167,0.565
10.574,0.754,1.753,11704.372,1430.804,1.086,1.26
20.59,0.727,1.765,11888.892,1260.501,0.505,0.292
24.324,0.73,2.077,11331.33,1538.761,-0.077,-0.472
22.452,0.787,1.687,11495.917,1313.77,0.774,1.174
23.211,0.764,1.739,11331.989,1365.054,-0.334,0.623
20.825,0.804,1.646,11478.958,1043.134,0.202,0.185
