Area,Circularity,Aspect_Ratio,Intensity_Mean,Intensity_Std,Intensity_Skew,Intensity_Kurt,Week,Cluster_Area,Detected_Cell_Number,Estimated_Cell_Number,Cluster_ID,Cluster_Name
9.712,0.777,1.809,12078.372,1228.58,0.662,0.539,24,11168.648,289,506,470091,week24_F09_cluster_1
13.235,0.759,1.837,11500.474,711.596,0.725,1.462,24,11168.648,289,506,470091,week24_F09_cluster_1
14.171,0.837,1.533,11398.235,968.005,0.386,0.818,24,11168.648,289,506,470091,week24_F09_cluster_1
12.426,0.824,1.594,11758.381,1014.476,0.498,1.306,24,11168.648,289,506,470091,week24_F09_cluster_1
7.473,0.818,1.283,12061.228,1040.241,1.101,2.211,24,11168.648,289,506,470091,week24_F09_cluster_1
26.489,0.776,1.65,11500.848,677.256,-0.612,0.963,24,11168.648,289,506,470091,week24_F09_cluster_1
23.393,0.757,1.733,11395.536,737.484,-0.746,1.454,24,11168.648,289,506,470091,week24_F09_cluster_1
23.946,0.841,1.506,11914.08,1041.914,-0.714,1.126,24,11168.648,289,506,470091,week24_F09_cluster_1
19.041,0.85,1.39,11708.637,900.674,0.007,0.961,24,11168.648,289,506,470091,week24_F09_cluster_1
18.865,0.753,1.871,11763.786,744.493,-0.287,0.889,24,11168.648,289,506,470091,week24_F09_cluster_1
25.157,0.812,1.706,12053.427,790.256,0.235,1.329,24,11168.648,289,506,470091,week24_F09_cluster_1
22.339,0.776,1.793,11764.311,795.119,0.479,2.552,24,11168.648,289,506,470091,week24_F09_cluster_1
30.13,0.835,1.426,11493.822,1017.881,0.635,2.688,24,11168.648,289,506,470091,week24_F09_cluster_1
27.582,0.722,2.096,12040.769,825.52,0.754,2.514,24,11168.648,289,506,470091,week24_F09_cluster_1
17.914,0.833,1.545,11887.185,994.53,0.123,2.135,24,11168.648,289,506,470091,week24_F09_cluster_1
12.098,0.75,1.995,11669.899,781.229,0.278,1.874,24,11168.648,289,506,470091,week24_F09_cluster_1
29.17,0.859,1.395,11405.242,858.251,0.067,1.028,24,11168.648,289,506,470091,week24_F09_cluster_1
24.167,0.774,1.73,11574.868,652.046,-0.52,1.23,24,11168.648,289,506,470091,week24_F09_cluster_1
8.83,0.77,1.318,11894.224,957.384,0.235,0.148,24,11168.648,289,506,470091,week24_F09_cluster_1
